Line #,Word
450,μεγαλήτορα
450,θυμόν
451,ἀλλὰ
451,μέγα
451,ἰάχων
451,φλογὶ
451,εἴκελα
451,τεύχεα
451,πάλλων
452,καρπαλίμως
452,ἐπόρουσε
452,βίῃ
452,Ἡρακληείῃ
453,κακκτάμεναι
453,μεμαώς
453,καί
453,ῥ'
453,ἔμβαλε
453,χάλκεον
453,ἔγχος
454,σπερχνὸν
454,παιδὸς
454,ἑοῦ
454,κοτέων
454,περὶ
454,τεθνηῶτος
455,ἐν
455,σάκεϊ
455,μεγάλῳ
455,ἀπὸ
455,δὲ
455,γλαυκῶπις
455,Ἀθήνη
456,ἔγχεος
456,ὁρμὴν
456,ἔτραπ'
456,ὀρεξαμένη
456,ἀπὸ
456,δίφρου
457,δριμὺ
457,δ'
457,Ἄρη'
457,ἄχος
457,εἷλεν
457,ἐρυσσάμενος
457,δ'
457,ἄορ
457,ὀξὺ
458,ἔσσυτ'
458,ἐφ'
458,Ἡρακλέα
458,κρατερόφρονα
458,τὸν
458,δ'
458,ἐπιόντα
459,Ἀμφιτρυωνιάδης
459,δεινῆς
459,ἀκόρητος
459,ἀυτῆς
460,μηρὸν
460,γυμνωθέντα
460,σάκευς
460,ὑπὸ
460,δαιδαλέοιο
461,οὔτασ'
461,ἐπικρατέως
461,διὰ
461,δὲ
461,μέγα
461,σαρκὸς
461,ἄραξε
462,δούρατι
462,νωμήσας
462,ἐπὶ
462,δὲ
462,χθονὶ
462,κάββαλε
462,μέσσῃ
463,τῷ
463,δὲ
463,Φόβος
463,καὶ
463,Δεῖμος
463,ἐύτροχον
463,ἅρμα
463,καὶ
463,ἵππους
464,ἤλασαν
464,αἶψ'
464,ἐγγύς
464,καὶ
464,ἀπὸ
464,χθονὸς
464,εὐρυοδείης
465,ἐς
465,δίφρον
465,θῆκαν
465,πολυδαίδαλον
465,αἶψα
465,δ'
465,ἔπειτα
466,ἵππους
466,μαστιέτην
466,ἵκοντο
466,δὲ
466,μακρὸν
466,Ὄλυμπον
467,υἱὸς
467,δ'
467,Ἀλκμήνης
467,καὶ
467,κυδάλιμος
467,Ἰόλαος
468,Κύκνον
468,σκυλεύσαντες
468,ἀπ'
468,ὤμων
468,τεύχεα
468,καλὰ
469,νίσοντ'
469,αἶψα
469,δ'
469,ἔπειτα
469,πόλιν
469,Τρηχῖνος
469,ἵκοντο
470,ἵπποις
470,ὠκυπόδεσσιν
470,ἀτὰρ
470,γλαυκῶπις
470,Ἀθήνη
471,ἐξίκετ'
471,Οὔλυμπόν
471,τε
471,μέγαν
471,καὶ
471,δώματα
471,πατρός
472,Κύκνον
472,δ'
472,αὖ
472,Κήυξ
472,θάπτεν
472,καὶ
472,λαὸς
472,ἀπείρων
473,οἵ
473,ῥ'
473,ἐγγὺς
473,ναῖον
473,πόλιος
473,κλειτοῦ
473,βασιλῆος
474,Ἄνθην
474,Μυρμιδόνων
474,τε
474,πόλιν
474,κλειτήν
474,τ'
474,Ἰαωλκὸν
475,Ἄρνην
475,τ'
475,ἠδ'
475,Ἑλίκην
475,πολλὸς
475,δ'
475,ἠγείρετο
475,λαός
476,τιμῶντες
476,Κήυκα
476,φίλον
476,μακάρεσσι
476,θεοῖσιν
477,τοῦ
477,δὲ
477,τάφον
477,καὶ
477,σῆμ'
477,ἀιδὲς
477,ποίησεν
477,Ἄναυρος
478,ὄμβρῳ
478,χειμερίῳ
478,πλήθων
478,τὼς
478,γάρ
478,μιν
478,Ἀπόλλων
479,Λητοΐδης
479,ἤνωξ'
479,ὅτι
479,ῥα
479,κλειτὰς
479,ἑκατόμβας
480,ὅστις
480,ἄγοι
480,Πυθοῖδε
480,βίῃ
480,σύλασκε
480,δοκεύων
